,author,frequency,sentence
5868,EAP,0.6228940419317736,"sadly and slowly i stemmed my course from among the heaps of slain, and, guided by the twinkling lights of the town, at length reached rodosto."
5869,EAP,0.3485713301082541,"life and death appeared to me ideal bounds, which i should first break through, and pour a torrent of light into our dark world."
5870,MWS,0.39209299862302727,"after that i paid him frequent overcoated calls; listening while he told of secret researches and almost ghastly results, and trembling a bit when i examined the unconventional and astonishingly ancient volumes on his shelves."
5871,EAP,0.22912565316469877,"england had been the scene of momentous struggles, during my early boyhood."
5872,EAP,0.38523470851515673,"o, hours of intense delight short as ye were ye are made as long to me as a whole life when looked back upon through the mist of grief that rose immediately after as if to shut ye from my view."
5873,EAP,0.6957512524823491,"as the sun, ere it is risen, sometimes paints its image in the atmosphere so often do the spirits of great events stride on before the events, and in to day already walks to morrow."
5874,EAP,0.31950253942680895,"""what a noble creature was raymond, the first among the men of our time."
5875,EAP,0.5861703548305109,"all shepherd boys alike, while our flocks were spread over the pastures, we schemed and executed many a mischievous prank, which drew on us the anger and revenge of the rustics."
5876,EAP,0.8237133786222911,"there was no light revealed above, and as my hands went higher i knew that my climb was for the nonce ended; since the slab was the trap door of an aperture leading to a level stone surface of greater circumference than the lower tower, no doubt the floor of some lofty and capacious observation chamber."
5877,EAP,0.5819358229336731,"for one thing, the bad odour of the house was strongest there; and for another thing, we did not like the white fungous growths which occasionally sprang up in rainy summer weather from the hard earth floor."
5878,EAP,0.340627813508286,"it was, no doubt, the giant shape he had raved of in delirium."
5879,EAP,0.33391631737881183,"the medallions are thin plates of brass, of an elliptical form, exactly resembling each other."
5880,EAP,0.2555150147110137,"you are cruel, very cruel, to treat me who bleed at every pore in this rough manner."""
5881,MWS,0.3999999999999999,"i remembered only, and it was with a bitter anguish that i reflected on it, to order that my chemical instruments should be packed to go with me."
5882,EAP,0.2568374982230474,the period of our departure was fixed for the twenty fifth of november.
5883,EAP,0.6230189670843762,"as he spoke, every heart swelled with pride, and every cheek glowed with delight to remember, that each one there was english, and that each supported and contributed to the happy state of things now commemorated."
5884,EAP,0.8029456489430904,"""while your former system was in operation"" i said, repeating his words ""do i understand you, then, to say that the 'soothing system' of which i have heard so much is no longer in force?"" ""it is now,"" he replied, ""several weeks since we have concluded to renounce it forever."""
5885,HPL,0.19752142598479056,adrian read it with deep interest; and found there that living spirit of genius and wit he had so often heard commemorated.
5886,EAP,0.2438452823523837,fancy revelled in the wild and dreamy regions of the moon.
5887,MWS,0.06567630547611482,i dared not go farther than this reflection.
5888,EAP,1.03064974002645,"under this impression he listened to all i said; and, elevated almost to joy by the near prospect of his departure, he entered into a discussion concerning the plans he should adopt in his own county, forgetting, for the moment, his cherished resolution of shutting himself up from all communication in the mansion and grounds of his estate."
5889,EAP,0.2994800528993405,"gasping for breath, i lowered the lamp in still nearer proximity to the face."
5890,EAP,0.6476766075497871,"the pillars of the piazza were enwreathed in jasmine and sweet honeysuckle; while from the angle formed by the main structure and its west wing, in front, sprang a grape vine of unexampled luxuriance."
5891,EAP,0.33803023188692977,"i found my poor girl, there is no exaggeration in the expression, wild with grief and dread."
5892,EAP,0.8977681475322975,"its obscurity of situation rendered it the more conspicuous: the diminutive letters grew gigantic to the bewildered eye of fear: they seemed graven with a pen of iron, impressed by fire, woven in the clouds, stamped on the very front of the universe."
5893,EAP,0.16493135578252682,it was my beautiful girl of the little parlor.
5894,EAP,0.08404016559044367,thus it happened he became neither musician nor poet if we use this latter term in its every day acceptation.
5895,EAP,0.1583146304584753,"goethe has said, that in youth we cannot be happy unless we love."
5896,EAP,0.5460736886089799,"in the semi gloom he trusted mostly to touch to select the right one, and indeed came upon it almost by accident, since it tumbled into his hands as if through some odd volition after he had unwittingly placed it beside another on the third layer."
5897,MWS,0.47606715390318827,"he could not any longer delay his departure; but as his journey to london might be followed, even sooner than he now conjectured, by his longer voyage, he entreated me to bestow as much of my society on him as i could spare."
5898,EAP,0.1136861966321902,i never saw a man in so wretched a condition.
5899,EAP,1.2778335393880393,"""and this gentlewoman,"" said i, to monsieur maillard, bending over and addressing him in a whisper ""this good lady who has just spoken, and who gives us the cock a doodle de doo she, i presume, is harmless quite harmless, eh?"" ""harmless"" ejaculated he, in unfeigned surprise, ""why why, what can you mean?"" ""only slightly touched?"" said i, touching my head."
5900,EAP,0.914460732578326,"after a while, as the days of waking became less and less bearable from their greyness and sameness, i would often drift in opiate peace through the valley and the shadowy groves, and wonder how i might seize them for my eternal dwelling place, so that i need no more crawl back to a dull world stript of interest and new colours."
5901,EAP,0.31335966812987043,"every bone in the real duck had its representative in the automaton, and its wings were anatomically exact."
5902,EAP,0.6505154239485824,"it was about two hundred yards in diameter, and girt in at all points but one that immediately fronting the vessel as it entered by hills equal in general height to the walls of the chasm, although of a thoroughly different character."
5903,EAP,0.48679454981713544,"now there are fine tales in the volumes of the magi in the iron bound, melancholy volumes of the magi."
5904,EAP,0.4797513558686822,"then grey dawn unfolded wetly from the east, silhouetting the archaic hill and its venerable steeples, and beckoning me to the place where my terrible work was still unfinished."
5905,EAP,0.13549640517103975,i wonder even now if it could have been other than a daemoniac dream of delirium.
5906,EAP,0.22868626124864844,"""did i not do right,"" said perdita, ""in having my loved one conveyed hither?"
5907,EAP,0.48513175295835687,"i struggled no more, but the agony of my soul found vent in one loud, long, and final scream of despair."
5908,HPL,0.26334274103155125,they walk unseen and foul in lonely places where the words have been spoken and the rites howled through at their seasons.
5909,EAP,0.8185871396017045,"and when he opened his immense, sunken, and wildly luminous black eyes i knew he would be thenceforth my only friend the only friend of one who had never possessed a friend before for i saw that such eyes must have looked fully upon the grandeur and the terror of realms beyond normal consciousness and reality; realms which i had cherished in fancy, but vainly sought."
5910,EAP,0.3190803785662899,"moreover, in fastening it to the wharf, he would have felt as if securing evidence against himself."
5911,EAP,0.44102886632577903,"over this muslin slip and the slip of lace, the strings of a bonnet were attached; the bonnet being appended."
5912,EAP,0.16398795549218356,meanwhile old whateley continued to buy cattle without measurably increasing the size of his herd.
5913,EAP,0.30538168941883953,"its paving was irregular, sometimes stone slabs, sometimes cobblestones, and sometimes bare earth with struggling greenish grey vegetation."
5914,EAP,0.6322505050853154,"the prayer of my youth was to be one among those who render the pages of earth's history splendid; who exalt the race of man, and make this little globe a dwelling of the mighty."
5915,EAP,0.5551501471101367,"the general surface grew somewhat more smooth, and the whirlpools, one by one, disappeared, while prodigious streaks of foam became apparent where none had been seen before."
5916,EAP,0.085849426421239,it is curious how intently i had been watching that fireplace.
5917,EAP,0.7154118868436583,"he was often the gayest of our party, at the same time that he was the only one visited by fits of despondency; his slender frame seemed overcharged with the weight of life, and his soul appeared rather to inhabit his body than unite with it."
5918,EAP,0.37478838109925533,"he spoke with distinctness took some palliative medicines without aid and, when i entered the room, was occupied in penciling memoranda in a pocket book."
5919,MWS,0.09089609151572926,'tis ver goot name; and so is voissart dat is ver goot name too.
5920,EAP,1.0268502922817797,"here, rich ermined priests, and pontifical dignitaries, familiarly seated with the autocrat and the sovereign, put a veto on the wishes of a temporal king, or restrained with the fiat of papal supremacy the rebellious sceptre of the arch enemy."
5921,MWS,0.07243936023726301,i was tied by no separate cord.
5922,EAP,0.403167929559445,"it appears that about one hundred years prior to mr. ellison's attainment of his majority, there had died, in a remote province, one mr. seabright ellison."
5923,EAP,0.6039312653194853,"men have called me mad; but the question is not yet settled, whether madness is or is not the loftiest intelligence whether much that is glorious whether all that is profound does not spring from disease of thought from moods of mind exalted at the expense of the general intellect."
5924,EAP,0.33211997983966507,"the design had been re drawn; but many defects still remained, and several of the instructions given had been misunderstood."
5925,EAP,0.26723644023623777,on october we found in the soft earth underneath the library window a series of footprints utterly impossible to describe.
5926,EAP,0.5828447611129537,"it is almost erroneous to call them sounds at all, since so much of their ghastly, infra bass timbre spoke to dim seats of consciousness and terror far subtler than the ear; yet one must do so, since their form was indisputably though vaguely that of half articulate words."
5927,EAP,0.11765795493217426,"""all the grounds are paved with brick."
5928,EAP,0.4677973110937843,"for the venerable elihu whipple was muttering in french, and the few phrases i could distinguish seemed connected with the darkest myths he had ever adapted from the famous paris magazine."
5929,MWS,0.28963033576951597,"but the agony of my wound overcame me; my pulses paused, and i fainted."
5930,EAP,0.44317413273943634,"their track would be like the passage of the red sea, which they might traverse with unwet feet, though a wall of destruction were impending on either side."
5931,EAP,0.289253421441464,in the first excitement of the moment the lady decides upon fainting outright.
5932,EAP,0.37244064978310415,"grandfather kept me saying the dho formula last night, and i think i saw the inner city at the magnetic poles."
5933,EAP,0.09104889742783419,long suffering had nearly annihilated all my ordinary powers of mind.
5934,EAP,0.6132015731953703,"the road, however, except in being open through the wood if wood be not too weighty a name for such an assemblage of light trees and except in the particulars of evident wheel tracks bore no resemblance to any road i had before seen."
5935,MWS,0.07892172439360237,i watched her as she drank it.
5936,EAP,0.407643696233722,"here is a billet of wood, the circumference of which is about that of the throat."
5937,EAP,0.3855017898758934,"the wind was from the east all night, and gave us the brightest omen of success."
5938,EAP,0.5893796389232314,"the bishop pointed to the empty case and to the fireplace where the flames had died down amidst a charred, non committal mass, and seemed filled with a peculiar loathing."
5939,EAP,0.3954570322091505,"""and the treatment what was the particular species of treatment which the leader of the rebels put into operation?"""
5940,EAP,0.4257535355972069,"the life of my father is in the greatest danger, owing to the dreadful circumstance that i have related."
5941,HPL,0.10901816969494915,he was a man of courage undoubtedly.
5942,EAP,0.712288758028595,"it was no doubt the anomalous state of affairs existing between us, which turned all my attacks upon him, and they were many, either open or covert into the channel of banter or practical joke giving pain while assuming the aspect of mere fun rather than into a more serious and determined hostility."
5943,MWS,0.1290594216714331,he has been my torment and diurnal prison for forty two of your terrestrial years.
5944,MWS,0.21522084524944393,"it was nightmare itself, and to see it was to die."
5945,EAP,0.34829132545586916,"the following conversation then ensued: v. in the dialogue representing the patient, and p. myself."
5946,EAP,0.26323452758907384,"and now "" ""and now, my dear fellow, for what are we come to london?"
5947,EAP,0.42395719805806004,"the only egress was the aperture in the floor up to which the crude, steep staircase led."
5948,HPL,0.1672922498577349,i gasped for breath and yet the officers heard it not.
5949,MWS,0.11691558097659147,i am glad to recall that dr. johnson upheld me in this matter.
5950,EAP,0.24821766269347248,"at any other time this disaster would have excited extreme compassion among us; but it was now passed over, while each mind was engaged by the coming controversy."
5951,EAP,0.2373319433615205,"lord northam was simpering inanities to his streaked cat, and started violently when the young man entered."
5952,EAP,0.5257367353180639,"at the time it was to me only a seething, dimly phosphorescent cloud of fungous loathsomeness, enveloping and dissolving to an abhorrent plasticity the one object to which all my attention was focussed."
5953,EAP,0.45700205480337225,"from the moment that she perceived the right line of conduct, she resolved to adopt it, and to part from raymond for ever."
5954,EAP,0.19398722317232348,"a month had gone by, and during that time he had not seen evadne."
5955,EAP,0.4997867656877992,"you will pardon me, therefore, if, upon this consideration, i deviate slightly from the general usage among gentlemen in similar cases of personal affront."
5956,EAP,0.28166744924377213,"""drink,"" i said, presenting him the wine."
5957,EAP,0.5141919281120364,"when he arrived at her habitation all was silent in it: he made his way through several rooms; in one he saw a servant weeping bitterly: he was faint with fear and could hardly ask, ""is she dead?"" and just listened to the dreadful answer, ""not yet."""
5958,MWS,0.6339688592310135,"he then took me into his laboratory and explained to me the uses of his various machines, instructing me as to what i ought to procure and promising me the use of his own when i should have advanced far enough in the science not to derange their mechanism."
5959,HPL,0.056946272654637836,it was alfred's birthday.
5960,EAP,0.6059429910527745,"from february th to april nd a large proportion of them had dreamed very bizarre things, the intensity of the dreams being immeasurably the stronger during the period of the sculptor's delirium."
5961,EAP,0.1464252021418202,she questioned him with regard to the motives which had occasioned his critical absence.
5962,EAP,0.6346843916791235,"so inconsiderately published, was merely a rough note book, meant only for the writer's own eye, but an inspection of the pamphlet will convince almost any thinking person of the truth of my suggestion."
5963,MWS,0.08844402076051265,"""i no longer hesitated what to do."
5964,EAP,0.9863400807274953,"this plateau varies in width from ten to three hundred yards; reaching from the river bank to a wall, fifty feet high, which extends, in an infinity of curves, but following the general direction of the river, until lost in the distance to the westward."
5965,EAP,0.6895437647271678,"briefly consulting with mrs. herrero and the workmen despite a fear that gnawed my inmost soul, i advised the breaking down of the door; but the landlady found a way to turn the key from the outside with some wire device."
5966,EAP,0.3224705887420899,"of his stirring experience he would tell his friends no more than he had told the admiralty officials, and all they could do was to give me his oslo address."
5967,MWS,0.17015146700561382,"sometimes i joined him; at such times his countenance was invariably solemn, his air dejected."
5968,EAP,0.2664136573346142,"such were in part the arguments of adrian, uttered with enthusiasm and unanswerable rapidity."
5969,MWS,0.24923736892278361,"i was at first unable to solve these questions, but perpetual attention and time explained to me many appearances which were at first enigmatic."
5970,EAP,0.2627865201452579,"plainly, most of my opponents were about to concentrate against the feeble connecting door which they knew must open directly on me."
5971,EAP,0.16329009774316253,"yet a day, and men breathed with greater freedom."
5972,EAP,0.16657692158577403,there may be an infinity of other methods by which the same results may be obtained.
5973,EAP,0.5835727732091548,"you ask me to explain why i am afraid of a draught of cool air; why i shiver more than others upon entering a cold room, and seem nauseated and repelled when the chill of evening creeps through the heat of a mild autumn day."
5974,EAP,0.318270518956315,"when i had first seen her, she was attired, most becomingly, in deep mourning."
5975,EAP,0.45495155919513725,"sitting down, i tried to conjecture as nearly as sanity would let me just what had happened, and how i might end the horror, if indeed it had been real."
5976,MWS,0.23570066730219255,"several seemed quite dazed and stupid; and after satisfying myself that they were not feigning their weakness, i excused them from their duties."
5977,EAP,0.3982053855664063,"to the love of rule and haughty pride of birth she added determined ambition, patience, and self control."
5978,EAP,0.6163807029409103,"it was in constantinople; but as each year that city experienced a like visitation, small attention was paid to those accounts which declared more people to have died there already, than usually made up the accustomed prey of the whole of the hotter months."
5979,EAP,0.60993198040829,"the brief moment in which i averted my eyes had been sufficient to produce, apparently, a material change in the arrangements at the upper or farther end of the room."
5980,EAP,0.1637122586036814,the effect of this intelligence upon my sister was striking.
5981,MWS,0.12007202626840377,i rejoice to see you looking life like and rational.
5982,EAP,0.3940871632944055,"bits of shoe leather and fragments of apparel were scattered about the room, and just inside the window an empty canvas sack lay where it had evidently been thrown."
5983,EAP,0.3668577877909356,"years dragged themselves along heavily, and still i dwelled within the valley of the many colored grass; but a second change had come upon all things."
5984,EAP,0.23539344961423975,i have described the brook as meandering very irregularly through the whole of its course.
5985,EAP,1.6909265569335616,"he was placed in it; perdita and clara entered with him, and his escort closed round it; a hollow murmur, akin to the roaring of the near waves, went through the multitude; they fell back as the carriage advanced, and fearful of injuring him they had come to welcome, by loud testimonies of joy, they satisfied themselves with bending in a low salaam as the carriage passed; it went slowly along the road of the piraeus; passed by antique temple and heroic tomb, beneath the craggy rock of the citadel."
5986,EAP,0.40677783569327003,"it were an easy matter to multiply such histories as these but i forbear for, indeed, we have no need of such to establish the fact that premature interments occur."
5987,EAP,0.40474026337668384,"if still you think me mad, you will think so no longer when i describe the wise precautions i took for the concealment of the body."
5988,EAP,0.41956758666143984,"then, very suddenly, thought, and shuddering terror, and earnest endeavor to comprehend my true state."
5989,EAP,0.3318572062428114,"a reddish glare, too, seemed to filter through the pale undergrowth beyond endless avenues of forest night."
5990,HPL,0.2737295296342494,there's hardly a month that you don't read of workmen finding bricked up arches and wells leading nowhere in this or that old place as it comes down you could see one near henchman street from the elevated last year.
5991,EAP,0.8060257001193253,"the athenians had expected their hero to return in triumph; the women had taught their children to lisp his name joined to thanksgiving; his manly beauty, his courage, his devotion to their cause, made him appear in their eyes almost as one of the ancient deities of the soil descended from their native olympus to defend them."
5992,EAP,0.9774402405455356,"""for that matter,"" replied the old woman, ""if you mean about the gentleman you murdered, i believe that it were better for you if you were dead, for i fancy it will go hard with you however, that's none of my business; i am sent to nurse you and get you well; i do my duty with a safe conscience; it were well if everybody did the same."""
5993,HPL,0.4399583838685759,the only deep water seemed to be where the river poured out past the belfried structure and turned southward to join the ocean at the breakwater's end.
5994,EAP,0.40184113828352847,"we must seek firing in the bowels of the earth, or the unkind atmosphere will fill us with rheums and aches."
5995,EAP,0.053463657550002375,my inference is this.
5996,EAP,0.7400393729618892,"and i kept no reckoning of time or place, and the stars of my fate faded from heaven, and therefore the earth grew dark, and its figures passed by me like flitting shadows, and among them all i beheld only morella."
5997,EAP,0.16461688901907912,"""a downright fire eater, and no mistake."
5998,EAP,0.25674272741762477,rule applies but to the excellences of avoidance to the virtues which deny or refrain.
5999,EAP,0.28051727628705214,"feeling the need of more rest, i took a sedative and secured some more sleep."
6000,EAP,0.5269213703858464,"tall and muscular as i was in form, i must have looked like, what indeed i was, the merest ruffian that ever trod the earth."
6001,MWS,0.06387564876602055,but three nights afterward kuranes came again to celephaïs.
6002,EAP,0.5314789845738975,"for myself, i own that ryland's words rang in my ears; all the world was infected; in what uncontaminated seclusion could i save my beloved treasures, until the shadow of death had passed from over the earth?"
6003,EAP,0.2935913396714899,i have felt it in the ocean; in the falling of a meteor.
6004,HPL,0.18762897264486608,in the widest and noblest sense he was a poet.
6005,EAP,1.3957413446254188,"the wide plain, the golden moonlight, the shadowy moving forms, and above all the shrill monotonous piping, produced an effect which almost paralysed me; yet i noted amidst my fear that half of these tireless, mechanical dancers were the labourers whom i had thought asleep, whilst the other half were strange airy beings in white, half indeterminate in nature, but suggesting pale wistful naiads from the haunted fountains of the bog."
6006,HPL,0.36363531853009984,it was the model he was using and its background was merely the wall of the cellar studio in minute detail.
6007,EAP,0.32249643532538697,"there were no voices, however, and it struck me that there was something subtly furtive about the creaking."
6008,EAP,0.4743192656124132,"terrible and piercing was the shaft of ruddy refulgence that streamed through the gothic window, and the whole chamber was brilliant with a splendour intense and unearthly."
6009,EAP,0.661246063780752,"eleanor wing soon celebrated her marriage to karl trever, a rising young lawyer, and of her former admirer retained only enough memory to dictate the naming of her only son, and the moral guidance of that handsome and headstrong youth."
6010,EAP,0.499567069729774,"the surface is very uneven, rising like the waves of a troubled sea, descending low, and interspersed by rifts that sink deep."
6011,EAP,0.1400454038313252,nor do i use the word prosperity in its mere wordly or external sense.
6012,EAP,0.8865205760341865,"the king married; and the haughty princess of austria, who became, as queen of england, the head of fashion, looked with harsh eyes on his defects, and with contempt on the affection her royal husband entertained for him."
6013,MWS,0.10282809024467747,at length we bled him and put him to bed.
6014,EAP,0.6359939518995085,"now i found myself upon an apparently abandoned road which i had chosen as the shortest cut to arkham; overtaken by the storm at a point far from any town, and confronted with no refuge save the antique and repellent wooden building which blinked with bleared windows from between two huge leafless elms near the foot of a rocky hill."
6015,EAP,0.7673764425624302,"my eyes followed its outward or upward whirls with the eagerness of the most unmeaning despair; they closed themselves spasmodically at the descent, although death would have been a relief, oh how unspeakable still i quivered in every nerve to think how slight a sinking of the machinery would precipitate that keen, glistening axe upon my bosom."
6016,EAP,1.2682789190958863,"is not this a spectacle of woe? behold"" i looked; and the unseen figure, which still grasped me by the wrist, had caused to be thrown open the graves of all mankind, and from each issued the faint phosphoric radiance of decay, so that i could see into the innermost recesses, and there view the shrouded bodies in their sad and solemn slumbers with the worm."
6017,EAP,0.13343729403503934,for eyes we have no models in the remotely antique.
6018,MWS,0.23706704798220526,"be so good as to look at that leg"" ""the devil"" and i turned again to her sister."
6019,EAP,0.6833190459164554,"i had my head in, and was about to open the lantern, when my thumb slipped upon the tin fastening, and the old man sprang up in bed, crying out ""who's there?"""
6020,EAP,0.37477545780760657,"the crone strained up to her knees and managed to cross her arms in a singular fashion, while brown jenkin pointed in a certain direction with a horribly anthropoid fore paw which it raised with evident difficulty."
6021,HPL,0.1430985624040788,we will go and see the premises with our own eyes.
6022,EAP,0.8133876685951092,"she then related that, by the permission of elizabeth, she had passed the evening of the night on which the murder had been committed at the house of an aunt at chene, a village situated at about a league from geneva."
6023,EAP,0.2646302430871159,"human beings, their feelings and passions, would indeed be degraded if such a wretch as i felt pride."
6024,EAP,0.29340610582452753,there were some who even conceived that mr. ellison would divest himself forthwith of at least two thirds of his fortune as of utterly superfluous opulence; enriching whole troops of his relatives by division of his superabundance.
6025,EAP,0.3206354813279974,"he confided in me because i was his doctor, and because he probably felt the need of confiding in someone else after davis died."
6026,EAP,0.4238279651415746,"""let the beetle drop through it, as far as the string will reach but be careful and not let go your hold of the string."""
6027,EAP,0.47031735296524924,"""as soon as i was convinced that no assistance could save any part of the habitation, i quitted the scene and sought for refuge in the woods."
6028,EAP,0.5257668896652437,"this is a species of writing which i have long known how to appreciate, although it is only since my late visit to mr. blackwood deputed by the society that i have been made aware of the exact method of composition."
6029,HPL,0.24371303263187538,when he climbed to the second story he paused at elwood's door but saw that the other youth was out.
6030,MWS,0.05890265861667196,i became sick at heart.
6031,EAP,0.947759747392726,"""translating, as before, we obtain good, which assures us that the first letter is a, and that the first two words are 'a good.' ""it is now time that we arrange our key, as far as discovered, in a tabular form, to avoid confusion."
6032,EAP,0.30517922451634577,"in early youth, the living drama acted around me, drew me heart and soul into its vortex."
6033,EAP,0.5377553965512043,"i could reach the latter, from the platter beside me, to my mouth, with great effort, but no farther."
6034,EAP,0.06110132291428842,if you know any big words this is your chance for them.
6035,EAP,1.0934784762577598,"she had seen that the finger of death was upon her bosom that, like the ephemeron, she had been made perfect in loveliness only to die; but the terrors of the grave to her lay solely in a consideration which she revealed to me, one evening at twilight, by the banks of the river of silence."
6036,EAP,0.5243065577089588,"among them it is one with the firmament, and truly, it is hidden from them when the mist hides the stars or the sun."
6037,EAP,0.4421747315186159,"heaven bless my beloved sister r.w. letter august th, to mrs. saville, england so strange an accident has happened to us that i cannot forbear recording it, although it is very probable that you will see me before these papers can come into your possession."
6038,EAP,0.3587204218162394,"rain was pouring down in torrents, and upon the southern horizon were flashes of the lightning that had so lately passed over our heads."
6039,EAP,0.3926612934491836,"now, the other hand, pompey, and with its aid i will get upon your shoulders."""
6040,EAP,0.5490331223964954,"that report, you say, is false; and be assured, dear justine, that nothing can shake my confidence in you for a moment, but your own confession."""
6041,EAP,0.3968742865266069,"but the phosphorescence remained, and i had difficulty in repressing a childish impulse to go to the porthole and seek its source."
6042,EAP,0.4474689733306338,"i did not tell the older physicians of these things, for middle age is sceptical, cynical, and disinclined to accept new ideas."
6043,EAP,0.1280999745841931,"""come here"" here he took me by the arm."
6044,EAP,1.2910325279250796,"for my part, i make no doubt that a track of some sort must have existed in very remote times, as pundit asserts; for nothing can be clearer, to my mind, than that, at some period not less than seven centuries ago, certainly the northern and southern kanadaw continents were united; the kanawdians, then, would have been driven, by necessity, to a great railroad across the continent."
6045,EAP,0.06616294547663253,and is not this in its kind happiness?
6046,MWS,0.0701355788581718,his long improvised dirges will ring forever in my ears.
6047,EAP,0.7316866187930506,"we made a hasty selection of such of the leaves, whose writing one at least of us could understand; and then, laden with our treasure, we bade adieu to the dim hypaethric cavern, and after much difficulty succeeded in rejoining our guides."
6048,EAP,0.4325124171293922,"though my vain previous searches had been exceedingly minute, i now had new data to test; for my horrible grave crawl convinced me that at least one of the phases of the monstrosity had been an underground creature."
6049,EAP,0.40807016485812386,"it appeared to be a kind of sitting room, for it had a table and several chairs, and an immense fireplace above which ticked an antique clock on a mantel."
6050,EAP,1.1876634257923058,"awe at the unbelievable size of the greenish stone blocks, at the dizzying height of the great carven monolith, and at the stupefying identity of the colossal statues and bas reliefs with the queer image found in the shrine on the alert, is poignantly visible in every line of the mate's frightened description."
6051,HPL,0.11257623397002947,he had a fine eye for colors and effects.
6052,EAP,0.9137973369403678,"""i suppose,"" said i, ""you missed the spot, in the first attempt at digging, through jupiter's stupidity in letting the bug fall through the right instead of through the left eye of the skull."""
6053,EAP,0.34101120449385924,"as twilight fell on the wild autumnal slopes, a measured, hideous beating of strange drums floated down from afar in terrible rhythm."
6054,EAP,1.1108990733999886,"in youth, the tulip tree, or liriodendron tulipferum, the most magnificent of american foresters, has a trunk peculiarly smooth, and often rises to a great height without lateral branches; but, in its riper age, the bark becomes gnarled and uneven, while many short limbs make their appearance on the stem."
6055,EAP,0.6743588970401355,"i had no personal acquaintance with the doctor till , when i was presented to him at the mitre tavern by mr. james boswell, a young scotchman of excellent family and great learning, but small wit, whose metrical effusions i had sometimes revis'd."
6056,HPL,0.06160222105983181,but it was too late now.
6057,EAP,0.690577628059051,"""thou bird of night,"" replied raymond, ""what an eclipse do you throw across my bright thoughts, forcing me to call to mind that melancholy ruin, which stands in mental desolation, more irreparable than a fragment of a carved column in a weed grown field."
6058,EAP,0.36813288590025806,"every house has a small garden before it, with a circular path, a sun dial, and twenty four cabbages."
6059,EAP,0.2704888019677866,"the swell surpassed anything i had imagined possible, and that we were not instantly buried is a miracle."
6060,EAP,0.7205467413920109,"i saw him on the point of repeating his blow, when, overcome by pain and anguish, i quitted the cottage, and in the general tumult escaped unperceived to my hovel."""
6061,MWS,0.18779790276453764,this much i knew before my insistent questioning led my uncle to shew me the notes which finally embarked us both on our hideous investigation.
6062,EAP,0.357781329289779,i will just copy a page or so out of my day book; and this will save me the necessity of blowing my own trumpet a contemptible practice of which no high minded man will be guilty.
6063,EAP,1.0105497137490902,"she could take our globe, fringed with mountains, girded by the atmosphere, containing the condition of our being, and all that man's mind could invent or his force achieve; she could take the ball in her hand, and cast it into space, where life would be drunk up, and man and all his efforts for ever annihilated."
6064,EAP,0.17912974554038744,i endeavoured to divine the concealed meaning of his words.
6065,EAP,0.8927797569559617,"i had reached kilderry in the summer sunset, as the gold of the sky lighted the green of the hills and groves and the blue of the bog, where on a far islet a strange olden ruin glistened spectrally."
6066,EAP,0.15208129611999707,his second condition was the love of woman.
6067,EAP,0.23294663972878316,"it was lying half buried in the sand, a corner sticking up."
6068,EAP,0.8202025510577714,"you will now understand what i meant in suggesting that, had the purloined letter been hidden any where within the limits of the prefect's examination in other words, had the principle of its concealment been comprehended within the principles of the prefect its discovery would have been a matter altogether beyond question."
6069,EAP,0.3904686416328148,"in the algebraical question, as it proceeds towards solution, the certainty of its operations remains altogether unimpaired."
6070,EAP,0.18142147592606156,for the occasional scene nothing can be better for the constant view nothing worse.
6071,EAP,0.13257574125847013,a deep sleep fell upon me a sleep like that of death.
6072,EAP,0.4581393044684435,"the thing was finally stopped by a bullet, though not a fatal one, and was rushed to the local hospital amidst universal excitement and loathing."
6073,EAP,0.7670878223822798,"""if you wish to break the chains that bind us, say the word, and it shall be done i will take all the blame on myself, of harshness or unkindness, in the world's eye."
6074,EAP,0.14328053450734257,even a search had been instituted but of course nothing was to be discovered.
6075,EAP,0.8170880377704737,"i revolved in my mind a thousand schemes by which i might obtain, hereafter, an introduction to the elder lady, or, for the present, at all events, a more distinct view of her beauty."
6076,HPL,0.15930816055549482,and even from this slight incident he contracted fresh gloom and an additional severity of manner.
6077,EAP,0.4920112518792621,"the chief members of the state crowded round the new magistrate, and conducted him to the palace of government."
6078,MWS,0.06712212689333757,they were usually feeding i won't say on what.
6079,EAP,0.9457350983677882,"from early habit, and natural affection, she selected me in preference to adrian or idris, to be the partner in her overflowings of delight; perhaps, though apparently much unlike, some secret point of resemblance, the offspring of consanguinity, induced this preference."
6080,EAP,0.48527821693037376,"the longer i listened, the more i was fascinated, until after a week i resolved to make the old man's acquaintance."
6081,EAP,0.48063444746466555,"no trace of the assassin could be found, though relentless bands of peasants scoured the neighbouring woods and the meadow land around the hill."
6082,EAP,0.4347093767096438,"they had been so imprisoned for more than a month, during which period monsieur maillard had generously allowed them not only the tar and feathers which constituted his ""system"", but some bread and abundance of water."
6083,MWS,0.21257282067577588,"for thought was still alive love and despair struggled still, and i writhed with unendurable pain."
6084,EAP,0.3044210580729649,"at one time probably in middle life he had evidently been grossly fat; but now he was horribly lean, the purple flesh hanging in loose pouches under his bleary eyes and upon his cheeks."
6085,EAP,0.8991337086831598,"there is no real evidence, although le soleil so supposes, that the articles discovered had been more than a very few days in the thicket; while there is much circumstantial proof that they could not have remained there, without attracting attention, during the twenty days elapsing between the fatal sunday and the afternoon upon which they were found by the boys."
